id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,hotel_continent,hotel_country,hotel_market
99252,6/8/2015 8:41,2,3,66,196,2428,2324.6326,330462,0,0,10,7/7/2015,7/9/2015,2,0,1,12270,6,2,50,663
99253,6/8/2015 8:56,2,3,66,196,2428,2359.0897,330462,0,0,10,7/9/2015,7/11/2015,2,0,1,26414,6,2,198,399
99254,6/8/2015 10:00,2,3,66,196,2428,2035.1202,330462,0,0,10,7/12/2015,7/14/2015,2,0,1,11629,1,2,198,370
99255,6/8/2015 10:11,2,3,66,196,2428,1922.1513,330462,0,0,10,7/14/2015,7/15/2015,2,0,1,4510,4,2,50,657
99256,6/18/2015 20:31,2,3,66,196,2428,1485.8475,330462,0,0,0,7/17/2015,7/19/2015,2,0,1,12004,1,2,50,480
99257,12/5/2015 8:30,2,3,66,196,2428,350.9025,330462,0,0,10,12/25/2015,12/28/2015,1,0,1,8829,1,2,50,693
99258,8/31/2015 19:20,2,3,66,174,8124,363.1635,330466,0,0,0,9/11/2015,9/13/2015,2,0,1,14985,1,2,50,1241
99259,1/20/2015 14:08,2,3,66,348,7139,,330470,0,1,9,5/10/2015,5/11/2015,2,0,1,1505,3,2,50,869
99260,2/24/2015 13:33,2,3,66,348,7139,,330470,0,1,9,5/5/2015,5/10/2015,2,0,1,12271,6,2,50,663
99261,1/30/2015 12:16,2,3,66,462,49272,958.7315,330484,0,0,9,2/6/2015,2/8/2015,2,0,1,8254,1,2,50,365
99262,7/22/2015 15:33,2,3,66,462,49272,4451.8066,330484,0,0,0,8/7/2015,8/9/2015,2,0,1,12054,1,6,31,305
99263,7/18/2015 15:51,2,3,55,23,47551,,330489,1,0,10,8/26/2015,8/27/2015,4,0,1,15110,3,6,11,1
99264,12/5/2015 12:02,2,3,55,23,47551,,330489,1,0,10,3/22/2016,3/26/2016,5,0,1,46986,6,3,48,153
99265,12/6/2015 2:53,2,3,55,23,47551,,330489,1,0,10,3/26/2016,3/28/2016,5,0,1,448,1,3,115,159
99266,5/15/2015 21:43,2,3,66,174,48113,224.0426,330491,1,0,10,5/22/2015,5/23/2015,3,0,1,24548,6,2,50,365
99267,6/22/2015 7:14,2,3,66,174,48113,118.722,330491,1,0,10,9/25/2015,9/26/2015,1,0,1,24286,6,2,50,356
99268,11/18/2015 21:47,2,3,66,174,48113,163.4731,330491,1,0,10,11/19/2015,11/20/2015,1,0,1,8279,1,2,50,1230
99269,3/27/2015 1:43,2,3,133,20,4447,,330493,0,0,9,5/17/2015,5/19/2015,2,0,1,17021,5,4,8,157
99270,9/13/2015 12:57,11,3,205,155,9851,1417.8299,330505,0,0,1,9/28/2015,9/29/2015,2,0,1,23806,1,2,50,1144
99271,9/17/2015 16:40,11,3,205,155,9851,1433.0657,330505,0,0,1,9/30/2015,10/1/2015,2,0,1,1435,3,2,50,931
99272,2/15/2015 6:23,2,3,66,174,16634,7.7306,330522,0,0,0,2/21/2015,2/23/2015,2,0,1,24694,6,2,50,1241
99273,7/20/2015 9:30,11,3,205,354,25315,2104.8084,330529,0,0,0,1/8/2016,1/11/2016,3,0,1,565,1,4,8,113
99274,1/14/2015 11:35,2,3,66,403,7620,125.2766,330537,0,0,9,1/30/2015,1/31/2015,3,2,1,26069,1,2,50,732
99275,3/6/2015 9:09,2,3,66,403,7620,163.2443,330537,0,0,9,11/25/2015,11/28/2015,2,0,1,11319,1,2,50,681
99276,8/8/2015 22:49,51,4,77,401,42227,,330537,0,0,2,8/9/2015,8/10/2015,1,2,1,8286,1,0,63,1258
99277,10/8/2015 13:12,2,3,66,403,7620,149.1424,330537,0,0,10,10/8/2015,10/9/2015,1,0,1,4969,3,2,50,454
99278,6/30/2015 11:56,11,3,205,354,41495,211.3529,330539,0,0,10,7/2/2015,7/6/2015,2,1,1,25954,6,2,198,390
99279,2/1/2015 13:05,2,3,66,189,1808,5634.1411,330540,1,0,9,5/24/2015,5/25/2015,2,3,2,59761,6,3,1,142
99280,3/17/2015 10:51,37,1,69,965,50820,,330541,0,0,0,10/19/2015,10/27/2015,2,0,1,21228,6,3,152,73
99281,4/16/2015 11:21,2,3,66,462,52482,249.4023,330550,0,0,9,4/24/2015,4/26/2015,2,0,1,21489,1,2,50,651
99282,9/2/2015 14:59,2,3,66,442,30743,5817.048,330554,0,0,10,10/8/2015,10/11/2015,2,0,1,21562,6,6,199,5
99283,2/6/2015 17:43,2,3,66,356,22202,3982.5619,330555,0,0,9,3/7/2015,3/8/2015,1,0,1,1263,1,4,119,2070
99284,8/16/2015 8:44,2,3,66,356,22202,5656.9502,330555,0,0,10,3/17/2016,3/22/2016,2,1,1,33393,6,6,105,12
99285,10/17/2015 10:49,2,3,66,356,22202,5376.2017,330555,0,0,10,3/25/2016,3/26/2016,2,1,1,49949,6,6,46,39
99286,11/20/2015 13:48,37,1,69,676,30767,,330556,0,1,10,12/7/2015,12/8/2015,3,0,1,8281,1,2,50,663
99287,10/19/2015 11:11,2,3,66,442,775,119.7523,330558,0,0,10,10/27/2015,10/30/2015,1,0,1,26674,1,2,50,1174
99288,3/18/2015 15:00,2,3,66,331,54953,8.1387,330570,0,0,9,3/18/2015,3/19/2015,1,0,1,26366,6,2,50,678
99289,5/1/2015 14:34,2,3,66,331,37133,651.8366,330570,0,0,9,5/10/2015,5/13/2015,2,0,1,28585,6,2,50,703
99290,8/10/2015 17:03,2,3,66,331,47749,2292.702,330570,1,0,10,9/22/2015,9/23/2015,1,0,1,25,1,2,50,945
99291,8/19/2015 16:41,2,3,66,331,47749,1420.9938,330570,1,0,10,9/28/2015,9/29/2015,1,0,1,5638,3,2,50,1311
99292,1/19/2015 20:37,34,3,205,354,25315,1065.3455,330580,0,0,9,3/16/2015,3/25/2015,2,3,1,8268,1,2,50,682
99293,8/3/2015 8:03,34,3,80,38,52486,,330580,0,0,10,8/5/2015,8/8/2015,2,2,1,468,1,3,48,153
99294,10/1/2015 19:05,34,3,205,354,25315,293.762,330580,0,0,10,10/9/2015,10/12/2015,2,3,1,6843,1,2,198,383
99295,12/26/2015 10:30,34,3,205,354,25315,343.8156,330580,0,0,10,12/28/2015,1/1/2016,2,2,1,7635,3,2,50,675
99296,5/15/2015 9:34,37,1,69,993,26006,,330592,0,0,10,6/5/2015,6/7/2015,1,0,1,20795,6,6,70,1904
99297,8/3/2015 14:33,2,3,66,442,22630,1718.4483,330595,0,0,10,8/24/2015,8/25/2015,2,1,1,25529,6,2,50,833
99298,2/13/2015 8:06,2,3,66,174,24103,960.4039,330596,0,1,9,3/1/2015,3/7/2015,1,0,1,8281,1,2,50,663
99299,6/11/2015 10:57,2,3,66,174,30055,241.6009,330596,0,0,10,6/22/2015,6/26/2015,1,0,1,44694,6,2,50,366
99300,9/2/2015 19:03,2,3,66,174,30055,501.6607,330596,0,0,10,9/14/2015,9/18/2015,1,0,1,44275,8,2,50,659
99301,1/10/2015 8:27,2,3,80,39,16563,,330605,0,0,9,1/11/2015,1/12/2015,2,0,1,15255,5,5,202,171
99302,2/1/2015 8:05,2,3,198,208,54488,,330605,0,1,2,2/3/2015,2/6/2015,1,0,1,468,1,3,48,153
99303,2/12/2015 2:26,2,3,80,39,16563,,330605,0,1,2,2/13/2015,2/16/2015,1,0,1,46375,1,5,147,143
99304,3/8/2015 12:38,17,1,133,32,9811,,330612,1,0,0,8/11/2015,8/21/2015,2,2,1,20116,6,3,5,1701
99305,4/20/2015 12:01,2,3,66,174,36772,2135.9686,330614,0,0,1,4/30/2015,5/1/2015,1,0,1,12395,5,2,50,455
99306,4/20/2015 12:41,2,3,66,174,36772,1279.8143,330614,0,0,1,5/6/2015,5/7/2015,1,0,1,11978,1,2,50,528
99307,4/20/2015 12:44,2,3,66,174,36772,1826.2852,330614,0,0,1,5/4/2015,5/6/2015,1,0,1,14808,1,2,50,581
99308,5/4/2015 18:00,2,3,66,260,37185,,330614,0,0,0,5/6/2015,5/7/2015,1,0,1,892,3,2,50,1658
99309,5/4/2015 18:09,2,3,66,260,37185,,330614,0,0,0,5/7/2015,5/8/2015,1,0,1,1695,1,2,50,1650
99310,7/17/2015 13:04,2,3,66,174,24103,371.4618,330614,0,0,0,7/28/2015,7/29/2015,1,0,1,64777,6,2,50,360
99311,7/22/2015 9:38,2,3,66,174,43471,514.3607,330614,0,0,10,7/23/2015,7/24/2015,2,0,1,24108,1,2,50,1203
99312,9/21/2015 7:50,2,3,66,356,113,1759.9632,330614,0,0,10,10/16/2015,10/18/2015,2,0,1,8230,1,2,50,637
99313,9/28/2015 9:43,2,3,66,356,113,215.8406,330614,0,0,0,9/30/2015,10/1/2015,2,0,1,43676,1,2,50,600
99314,11/11/2015 8:31,2,3,66,174,43471,354.5775,330614,0,0,10,11/14/2015,11/15/2015,2,0,1,14985,1,2,50,1241
99315,6/9/2015 9:10,2,3,66,226,18666,1133.6124,330615,0,0,10,6/10/2015,6/12/2015,1,0,1,21931,6,4,8,122
99316,9/25/2015 9:29,2,3,66,226,18666,1367.3495,330615,0,0,10,9/28/2015,10/1/2015,1,0,1,14897,1,4,8,121
99317,8/20/2015 10:49,2,3,66,337,6988,5857.4595,330618,0,1,10,8/27/2015,9/1/2015,2,0,1,1556,1,5,100,1474
99318,4/3/2015 20:04,2,3,66,294,1784,1604.4781,330630,0,0,9,5/3/2015,5/4/2015,3,0,1,8254,1,2,50,365
99319,6/23/2015 11:09,2,3,66,294,1784,1540.6695,330630,0,0,1,6/24/2015,6/25/2015,1,0,1,12264,6,2,50,368
99320,12/27/2015 2:29,2,3,133,30,31439,,330631,0,0,10,12/27/2015,12/28/2015,4,1,2,21918,6,6,135,278
99321,1/11/2015 9:55,2,3,66,314,19803,35.1481,330646,1,0,1,1/11/2015,1/12/2015,2,0,1,6088,3,2,50,191
99322,7/4/2015 17:58,11,3,205,385,48046,,330656,0,0,1,7/26/2015,7/27/2015,2,0,1,26023,6,2,198,397
99323,7/13/2015 18:57,11,3,205,385,49569,261.253,330656,0,0,1,7/29/2015,7/30/2015,2,0,1,55243,4,2,50,838
99324,7/13/2015 19:06,11,3,205,385,49569,196.6365,330656,0,0,1,7/30/2015,7/31/2015,2,0,1,64059,4,2,50,1664
99325,12/7/2015 16:55,11,3,205,385,38184,79.6162,330656,0,0,4,12/12/2015,12/13/2015,2,0,1,24576,6,2,50,1147
99326,3/2/2015 19:07,37,1,69,926,53290,,330663,1,0,4,7/31/2015,8/2/2015,2,0,1,8806,1,6,105,22
99327,1/18/2015 18:45,37,1,69,758,1361,,330665,0,1,9,3/8/2015,3/10/2015,1,1,1,8745,1,6,204,158
99328,4/22/2015 22:11,17,1,133,20,3392,,330667,1,0,0,5/13/2015,5/17/2015,2,0,1,11677,3,5,194,1552
99329,4/13/2015 18:45,2,3,66,351,7929,905.5393,330669,1,0,0,4/17/2015,4/20/2015,2,0,1,28490,6,2,50,700
99330,7/26/2015 7:31,2,3,66,351,46227,939.1685,330669,1,0,8,9/4/2015,9/7/2015,2,0,1,11853,1,2,50,702
99331,7/28/2015 8:41,2,3,66,351,7929,272.0369,330669,0,0,10,9/4/2015,9/7/2015,2,0,1,17859,1,2,50,427
99332,8/7/2015 8:59,2,3,66,351,7929,98.9913,330669,0,0,10,8/10/2015,8/11/2015,1,0,1,27271,6,2,50,640
99333,12/23/2015 21:50,2,3,66,246,50661,2397.7344,330670,0,0,2,1/1/2016,1/5/2016,1,0,1,8279,1,2,50,1230
99334,3/11/2015 6:43,11,3,205,385,44638,1708.3295,330673,1,0,0,4/7/2015,4/11/2015,2,2,1,8268,1,2,50,682
99335,3/12/2015 7:34,11,3,205,385,44638,1825.1436,330673,1,0,3,4/5/2015,4/7/2015,2,2,1,11353,1,2,50,699
99336,5/4/2015 13:35,11,3,205,385,44638,463.0172,330673,1,0,2,9/18/2015,9/21/2015,2,0,1,26230,6,2,198,384
99337,8/7/2015 6:33,11,3,205,354,7110,145.1547,330674,0,0,1,8/24/2015,8/25/2015,3,0,1,34671,4,2,198,403
99338,9/29/2015 11:33,11,3,205,354,7110,370.5022,330674,0,0,0,10/9/2015,10/12/2015,4,0,1,8262,1,2,198,384
99339,10/28/2015 13:26,11,3,205,354,7110,59.2292,330674,0,0,0,11/11/2015,11/12/2015,1,0,1,8287,1,2,198,397
99340,9/14/2015 8:09,2,3,66,331,38729,1961.2371,330680,0,0,0,10/8/2015,10/9/2015,1,0,1,12602,5,2,50,628
99341,11/24/2015 20:33,2,3,66,331,40794,701.295,330680,0,0,3,11/25/2015,11/27/2015,2,0,1,8260,1,2,50,701
99342,3/5/2015 7:37,2,3,66,314,18442,333.4576,330682,0,0,9,4/2/2015,4/3/2015,2,0,1,8809,1,2,50,698
99343,3/5/2015 8:13,2,3,66,314,18442,320.6443,330682,0,0,9,3/31/2015,4/1/2015,2,0,1,25554,1,2,50,1286
99344,8/31/2015 15:09,2,3,66,314,32369,,330682,0,0,3,9/23/2015,9/25/2015,2,0,1,8267,1,2,50,675
99345,6/28/2015 13:12,2,3,66,174,1271,258.0292,330684,0,0,10,7/3/2015,7/5/2015,2,0,1,25,1,2,50,945
99346,8/11/2015 23:56,2,3,66,174,26232,159.3725,330684,0,0,10,9/5/2015,9/6/2015,2,0,1,24374,6,2,50,627
99347,8/12/2015 0:15,2,3,66,174,26232,185.0102,330684,0,0,10,9/6/2015,9/7/2015,2,0,1,11835,1,2,50,633
99348,3/25/2015 11:19,2,3,66,174,23663,206.1813,330685,0,0,0,3/25/2015,3/26/2015,2,0,1,23663,6,2,50,629
99349,1/19/2015 9:47,2,3,66,220,1437,673.5745,330688,0,1,9,1/25/2015,1/29/2015,1,0,1,43731,6,2,50,1253
99350,3/30/2015 11:50,2,3,66,321,47535,1039.83,330688,0,1,9,3/31/2015,4/1/2015,1,0,1,7490,3,2,50,1290
99351,6/8/2015 18:40,2,3,66,220,1437,975.2191,330688,0,0,10,10/10/2015,10/11/2015,3,0,1,11929,1,2,50,529
99352,6/29/2015 12:12,2,3,66,321,47535,1424.9381,330688,0,0,10,6/29/2015,7/1/2015,1,0,1,11854,1,2,50,700
99353,8/6/2015 10:42,2,3,66,321,47535,1326.4391,330688,0,0,10,8/8/2015,8/9/2015,1,0,1,8284,1,2,50,685
99354,7/13/2015 18:33,2,3,66,447,50736,830.4356,330690,0,0,0,8/1/2015,8/2/2015,2,1,1,1212,1,2,50,553
99355,7/23/2015 14:09,2,3,66,447,902,330.8867,330690,0,0,0,7/23/2015,7/24/2015,2,1,1,884,3,2,50,1637
99356,2/25/2015 17:34,2,3,66,198,36172,98.0591,330692,1,0,9,3/6/2015,3/8/2015,2,0,1,8291,1,2,50,191
99357,5/1/2015 5:57,2,3,66,348,13886,,330692,0,0,9,5/15/2015,5/17/2015,2,0,1,25733,1,2,50,738
99358,11/14/2015 10:02,2,3,66,321,32146,47.2945,330726,0,0,0,11/14/2015,11/15/2015,2,0,1,27658,1,2,50,1120
99359,4/24/2015 16:31,2,3,66,220,20753,71.7828,330727,0,0,0,6/26/2015,6/28/2015,2,0,1,64574,6,2,50,699
99360,4/26/2015 16:08,2,3,66,220,20753,271.2209,330727,0,0,9,9/25/2015,9/30/2015,2,0,1,26048,6,2,50,588
99361,9/12/2015 22:18,2,3,66,220,20753,216.9078,330727,1,0,1,9/30/2015,10/1/2015,2,0,1,3518,3,2,50,680
99362,10/1/2015 6:35,2,3,66,331,40794,1455.2742,330731,0,1,10,10/2/2015,10/5/2015,1,0,1,8236,1,2,50,656
99363,10/30/2015 18:20,2,3,66,331,40794,4568.7236,330731,0,1,10,11/6/2015,11/10/2015,1,0,1,8740,1,6,105,12
99364,2/16/2015 10:36,2,3,66,442,28643,812.6798,330750,0,1,9,6/27/2015,7/5/2015,2,0,1,8791,1,4,8,110
99365,11/11/2015 14:18,2,3,66,442,28643,177.9784,330750,0,0,10,11/25/2015,11/26/2015,2,1,1,1701,1,2,50,603
99366,6/3/2015 19:35,2,3,66,442,31674,1890.262,330751,0,0,0,9/4/2015,9/5/2015,2,0,1,8281,1,2,50,663
99367,6/28/2015 19:53,2,3,66,442,31674,147.9456,330751,1,0,1,8/22/2015,8/23/2015,2,0,1,51082,4,2,50,626
99368,10/7/2015 18:58,2,3,66,442,53078,1217.8791,330751,0,1,10,12/8/2015,12/11/2015,4,0,1,8250,1,2,50,628
99369,6/10/2015 15:32,11,3,205,135,36086,415.8395,330772,1,0,4,9/12/2015,9/13/2015,2,0,1,1865,3,2,198,392
99370,4/5/2015 8:04,2,3,66,220,14656,1136.8845,330776,0,0,1,7/18/2015,7/22/2015,2,1,1,20042,6,4,96,201
99371,8/12/2015 8:36,11,3,205,354,48951,440.5694,330781,0,1,2,8/24/2015,8/28/2015,1,0,1,8230,1,2,50,637
99372,3/3/2015 8:30,2,3,52,40,29080,,330782,0,0,2,3/23/2015,3/24/2015,1,0,1,12460,5,3,115,159
99373,11/27/2015 10:32,50,3,66,351,10502,1841.0639,330799,0,0,0,6/3/2016,6/4/2016,2,0,1,8250,1,2,50,628
99374,8/18/2015 14:08,2,3,66,356,22202,163.1338,330802,1,0,10,8/19/2015,8/20/2015,2,0,1,23593,1,2,50,1181
99375,1/9/2015 7:54,2,3,66,331,53493,7928.7565,330806,0,0,5,4/2/2015,4/5/2015,4,0,2,379,3,3,99,982
99376,3/5/2015 15:57,2,3,66,331,53493,8038.3279,330806,0,0,5,3/19/2015,3/21/2015,1,0,1,12579,5,5,203,254
99377,5/26/2015 11:47,2,3,66,331,53493,8304.6735,330806,0,0,5,8/3/2015,8/4/2015,1,0,8,12469,5,5,203,1713
99378,7/20/2015 13:56,2,3,66,331,53493,2537.7637,330806,0,0,5,7/31/2015,8/1/2015,7,0,2,26419,6,2,198,399
99379,7/23/2015 13:25,2,3,66,331,53493,7248.4693,330806,0,0,5,8/7/2015,8/8/2015,1,0,1,12471,5,3,48,153
99380,9/17/2015 11:02,2,3,66,331,53493,5401.6026,330806,0,0,5,10/2/2015,10/3/2015,1,0,1,23716,6,6,22,245
99381,11/2/2015 12:36,2,3,66,331,53493,7097.4432,330806,0,0,5,1/10/2016,1/11/2016,1,0,1,12460,5,3,115,159
99382,12/17/2015 17:48,2,3,66,331,53493,3903.841,330806,0,0,5,1/12/2016,1/17/2016,1,0,1,23134,6,6,70,1919
99383,10/9/2015 1:06,2,3,66,462,49272,1844.1624,330807,0,0,10,10/23/2015,10/26/2015,2,0,1,8824,1,4,8,118
99384,12/13/2015 23:42,23,1,1,329,4948,357.9055,330825,0,0,10,12/27/2015,12/28/2015,1,0,1,18663,1,6,105,1849
99385,2/13/2015 15:46,2,3,66,348,15357,960.0245,330830,0,0,2,2/20/2015,2/23/2015,2,0,1,27490,1,2,50,471
99386,1/29/2015 9:50,11,3,205,155,14703,5718.8684,330838,0,0,3,6/5/2015,6/6/2015,2,0,1,8845,1,6,105,1854
99387,2/7/2015 15:50,11,3,205,155,14703,795.626,330838,0,0,3,2/28/2015,3/1/2015,2,0,1,8279,1,2,50,1230
99388,1/26/2015 17:02,40,3,66,363,27228,190.6553,330841,0,0,1,1/31/2015,2/1/2015,4,0,2,11569,1,2,50,623
99389,3/16/2015 15:48,40,3,66,363,44304,,330841,0,0,5,3/19/2015,3/22/2015,2,0,1,25753,6,2,50,1507
99390,10/2/2015 14:30,50,3,66,435,5391,1835.6495,330845,0,1,10,11/9/2015,11/12/2015,1,0,1,65531,1,4,53,1936
99391,9/14/2015 9:08,2,3,66,448,25608,1165.5323,330846,0,0,0,9/23/2015,9/24/2015,1,0,1,12202,6,2,50,409
99392,5/31/2015 18:30,2,3,66,348,48862,1091.7077,330864,0,0,10,7/12/2015,7/16/2015,2,0,1,12227,6,2,50,701
99393,5/10/2015 19:21,2,3,66,447,50736,778.4773,330891,0,0,10,8/14/2015,8/16/2015,3,0,1,1901,1,2,198,401
99394,7/18/2015 7:54,2,3,66,447,902,18.7448,330891,0,0,10,8/10/2015,8/12/2015,2,0,1,11625,1,2,50,658
99395,10/2/2015 7:33,2,3,66,447,902,298.6745,330891,0,0,10,10/8/2015,10/9/2015,2,0,1,7658,3,2,50,630
99396,2/24/2015 13:41,2,3,66,363,28309,1312.2476,330899,0,1,9,2/26/2015,2/28/2015,2,1,1,30776,4,2,50,654
99397,4/22/2015 18:56,2,3,66,363,28309,1492.7918,330899,0,1,9,5/23/2015,5/29/2015,2,0,1,8791,1,4,8,110
99398,11/13/2015 13:58,2,3,66,363,28309,112.8394,330899,0,0,10,11/16/2015,11/17/2015,2,0,1,25815,6,2,50,697
99399,8/20/2015 22:01,7,1,5,9,43175,,330916,0,0,10,8/31/2015,9/1/2015,2,2,1,8790,1,6,199,5
99400,8/26/2015 16:27,2,3,66,442,35390,1295.7099,330936,1,0,0,8/26/2015,9/2/2015,2,2,1,5091,3,2,50,368
99401,8/30/2015 10:26,11,3,205,354,48951,4415.9429,330939,0,0,10,9/10/2015,9/15/2015,2,0,1,8746,1,6,105,29
99402,2/28/2015 14:10,37,1,69,826,52703,,330943,0,1,9,4/2/2015,4/6/2015,1,0,1,8785,1,6,105,809
99403,8/29/2015 19:49,24,2,133,20,3392,,330947,0,0,0,9/19/2015,9/21/2015,2,0,1,23891,6,6,77,1900
99404,8/29/2015 23:41,24,2,133,20,3392,,330947,0,0,10,9/17/2015,9/19/2015,2,0,1,20504,6,6,204,944
99405,10/12/2015 15:22,2,3,66,174,21177,2355.1421,330967,0,0,10,10/21/2015,10/23/2015,1,0,1,8260,1,2,50,701
99406,1/29/2015 0:32,2,3,66,348,45771,7978.4103,330975,0,0,9,2/16/2015,2/18/2015,2,0,1,21442,1,5,203,254
99407,7/16/2015 17:24,2,3,66,348,25701,804.6745,330975,0,0,4,8/10/2015,8/14/2015,2,0,1,26044,6,2,50,588
99408,10/8/2015 8:20,2,3,66,348,32223,,330975,0,0,10,11/13/2015,11/16/2015,2,0,1,19492,6,2,50,686
99409,5/22/2015 9:48,2,3,66,174,9033,,330980,0,0,0,6/27/2015,6/28/2015,4,0,2,26122,4,2,50,192
99410,1/23/2015 8:16,2,3,66,220,2086,1109.0405,330989,0,1,9,1/26/2015,1/29/2015,1,0,1,8218,1,2,50,743
99411,4/22/2015 8:53,2,3,66,220,2086,7.7679,330989,0,0,9,4/25/2015,5/9/2015,2,0,1,8260,1,2,50,701
99412,5/7/2015 13:45,2,3,179,410,16634,,330994,0,0,10,5/22/2015,5/23/2015,1,0,1,12202,6,2,50,409
99413,5/6/2015 8:03,2,3,66,442,35390,185.7449,331005,0,0,10,5/12/2015,5/13/2015,4,0,2,8277,1,2,50,412
99414,8/6/2015 10:09,2,3,66,442,31674,13.2758,331005,0,0,10,8/7/2015,8/8/2015,2,2,1,26980,6,2,50,409
99415,6/4/2015 21:00,11,3,205,385,46963,55.7545,331006,0,0,10,6/9/2015,6/12/2015,2,0,1,1305,3,2,50,930
99416,8/17/2015 11:11,50,3,66,174,17494,5609.1715,331010,0,0,10,8/19/2015,8/21/2015,2,0,1,21238,6,6,204,1781
99417,1/16/2015 12:38,2,3,46,398,7033,117.0349,331014,0,0,9,1/17/2015,1/18/2015,2,0,1,21143,6,6,204,1766
99418,3/22/2015 2:16,2,3,46,398,7033,178.1908,331014,0,0,9,4/1/2015,4/11/2015,2,0,1,8743,1,6,144,24
99419,3/26/2015 3:41,2,3,46,398,7033,130.4272,331014,0,0,9,3/27/2015,3/28/2015,2,0,1,8797,1,6,144,1450
99420,6/24/2015 4:29,2,3,63,10,26750,,331014,0,0,10,7/9/2015,7/10/2015,1,0,1,8289,1,6,107,36
99421,10/19/2015 22:15,2,3,133,32,37733,,331014,0,0,10,10/23/2015,10/24/2015,2,0,1,20537,6,6,204,1760
99422,11/4/2015 6:45,2,3,63,10,26750,,331014,0,0,10,11/7/2015,11/8/2015,2,0,1,22787,6,6,144,13
99423,6/1/2015 12:44,2,3,66,462,49590,,331042,0,0,10,8/1/2015,8/2/2015,2,2,1,23402,6,2,50,1179
99424,6/1/2015 13:06,2,3,66,462,49590,,331042,0,0,10,8/7/2015,8/8/2015,2,2,1,11987,1,2,50,735
99425,7/19/2015 0:48,37,1,188,294,1294,,331044,0,0,2,8/28/2015,9/1/2015,2,0,1,11845,6,6,111,244
99426,7/27/2015 21:45,2,3,152,545,51071,,331050,1,0,0,8/23/2015,8/24/2015,2,1,1,30337,1,6,70,10
99427,6/10/2015 20:11,2,3,66,220,23872,115.2551,331054,0,0,10,6/16/2015,6/17/2015,1,0,1,12495,5,2,50,699
99428,9/16/2015 13:19,2,3,66,220,15627,,331054,0,0,10,9/19/2015,9/20/2015,2,0,1,19535,1,2,50,593
99429,11/13/2015 10:34,2,3,66,435,41309,,331059,0,0,0,11/16/2015,11/17/2015,1,2,1,8283,1,2,50,414
99430,1/13/2015 23:40,2,3,66,142,17440,3374.6388,331063,0,0,2,1/24/2015,1/25/2015,2,0,1,3628,3,2,50,689
99431,1/28/2015 11:57,2,3,66,348,30722,,331063,1,0,9,1/28/2015,1/30/2015,2,0,1,12233,6,2,50,675
99432,1/30/2015 9:27,2,3,66,348,48862,97.6207,331063,1,0,9,1/30/2015,2/2/2015,2,0,1,14881,1,2,50,610
99433,2/1/2015 20:35,2,3,66,196,2428,396.5619,331063,1,0,9,2/1/2015,2/2/2015,2,0,1,12372,5,2,50,690
99434,7/3/2015 1:23,2,3,66,142,17440,2607.7978,331063,0,0,10,8/21/2015,8/23/2015,2,0,1,35389,4,2,50,1120
99435,7/22/2015 23:29,2,3,66,142,17440,2498.0687,331063,0,0,10,8/19/2015,8/21/2015,2,0,1,12691,5,2,50,646
99436,3/9/2015 20:56,23,1,1,219,39805,147.362,331064,0,0,1,4/10/2015,4/12/2015,2,0,1,13970,3,6,105,1533
99437,9/12/2015 14:48,2,3,66,314,4868,163.2044,331069,1,0,1,9/12/2015,9/13/2015,2,0,1,25233,1,2,50,531
99438,3/30/2015 4:45,2,3,66,474,44676,698.7204,331076,0,0,9,3/30/2015,4/1/2015,2,0,1,27671,1,2,50,424
99439,5/24/2015 15:50,2,3,66,174,40365,5714.1374,331076,0,0,10,7/27/2015,7/30/2015,2,0,1,14800,1,6,204,943
99440,5/24/2015 16:10,2,3,66,174,40365,5983.9842,331076,0,0,10,7/26/2015,7/27/2015,3,0,2,8788,1,6,77,2
99441,5/24/2015 17:13,2,3,66,174,40365,5856.8105,331076,0,0,10,7/30/2015,8/3/2015,2,0,1,22089,6,6,46,1089
99442,5/24/2015 17:39,2,3,66,174,40365,5906.3629,331076,0,0,10,8/3/2015,8/7/2015,2,0,1,8743,1,6,144,24
99443,5/28/2015 22:22,2,3,66,174,40365,5823.0775,331076,0,0,10,7/12/2015,7/15/2015,2,0,1,8255,1,6,77,20
99444,6/20/2015 15:25,2,3,66,174,52550,5981.0536,331076,0,0,10,7/14/2015,7/16/2015,2,0,1,22284,6,6,77,154
99445,11/11/2015 14:00,2,3,66,174,9351,5.4293,331076,0,0,10,11/16/2015,11/17/2015,2,0,1,5465,3,2,50,1230
99446,9/7/2015 2:24,2,3,12,722,43555,,331077,1,1,10,9/27/2015,10/4/2015,2,0,1,21468,1,6,200,996
99447,1/26/2015 8:30,2,3,66,311,10800,824.042,331086,0,0,9,1/26/2015,1/28/2015,2,0,1,8230,1,2,50,637
99448,1/29/2015 16:34,2,3,66,311,52237,1750.1845,331086,0,0,9,2/14/2015,2/15/2015,3,1,1,8277,1,2,50,412
99449,1/29/2015 16:48,2,3,66,311,52237,1529.0539,331086,0,0,9,2/15/2015,2/16/2015,3,1,1,8235,1,2,50,406
99450,3/5/2015 11:04,2,3,66,311,10800,6806.358,331086,0,0,9,3/15/2015,3/21/2015,1,0,1,17845,5,3,126,232
